173334;1531593;SUMMIT SECURITIES GROUP, LLC;X-17A-5;03.03.2015;edgar/data/1531593/9999999997-15-010866.txt;
173357;1531618;LICONT, CORP.;8-K;03.03.2015;edgar/data/1531618/0001144204-15-013687.txt;
173597;1532390;ALKALINE WATER Co INC;SC 13D/A;03.03.2015;edgar/data/1532390/0001085037-15-000043.txt;
173687;1532662;Fabrikant Eric;3;03.03.2015;edgar/data/1532662/0000859598-15-000048.txt;
173955;1533232;Brookfield Renewable Energy Partners L.P.;6-K;03.03.2015;edgar/data/1533232/0001102624-15-000320.txt;
173965;1533318;REGIONS SECURITIES LLC;FOCUSN;03.03.2015;edgar/data/1533318/9999999997-15-007460.txt;
174077;1533572;Gleneagles Credit Partners I, LLC;D;03.03.2015;edgar/data/1533572/0001533572-15-000001.txt;
174078;1533573;Gleneagles Private Equity Partners I, LLC;D;03.03.2015;edgar/data/1533573/0001533573-15-000001.txt;
174165;1533920;Universal Robina Corporation/ADR;F-6EF;03.03.2015;edgar/data/1533920/0001193805-15-000319.txt;
174335;1534155;Ameri Metro, Inc. (formerly Yellowwood);10-K/A;03.03.2015;edgar/data/1534155/0001534155-15-000021.txt;
174336;1534155;Ameri Metro, Inc. (formerly Yellowwood);10-Q/A;03.03.2015;edgar/data/1534155/0001534155-15-000022.txt;
174577;1534708;Eastside Distilling, Inc.;8-K;03.03.2015;edgar/data/1534708/0001615774-15-000387.txt;
174988;1535706;CFCRE Commercial Mortgage Trust 2011-C2;10-D;03.03.2015;edgar/data/1535706/0001193125-15-074514.txt;
175038;1535929;Voya Financial, Inc.;424B1;03.03.2015;edgar/data/1535929/0001193125-15-075308.txt;
175054;1535929;Voya Financial, Inc.;8-K;03.03.2015;edgar/data/1535929/0001193125-15-075215.txt;
175490;1537140;NORTHERN LIGHTS FUND TRUST III;485BPOS;03.03.2015;edgar/data/1537140/0001580642-15-001012.txt;
175539;1537140;NORTHERN LIGHTS FUND TRUST III;CORRESP;03.03.2015;edgar/data/1537140/0001580642-15-001011.txt;
175578;1537151;AMERICAN FUNDS PORTFOLIO SERIES;40-APP/A;03.03.2015;edgar/data/1537151/0000051931-15-000241.txt;
176479;1539638;Triumph Bancorp, Inc.;8-K;03.03.2015;edgar/data/1539638/0001193125-15-075322.txt;
176530;1539798;Goldman Sachs Funds SICAV;D/A;03.03.2015;edgar/data/1539798/0001140361-15-009847.txt;
176643;1539947;Family Management Corp;13F-HR;03.03.2015;edgar/data/1539947/0001539947-15-000002.txt;
176758;1540305;ETF Series Solutions;485BXT;03.03.2015;edgar/data/1540305/0000894189-15-001155.txt;
177002;1540723;WFB Funding, LLC;424B5;03.03.2015;edgar/data/1540723/0001193125-15-074466.txt;
177007;1540723;WFB Funding, LLC;FWP;03.03.2015;edgar/data/1540723/0001193125-15-074513.txt;
177008;1540723;WFB Funding, LLC;FWP;03.03.2015;edgar/data/1540723/0001193125-15-075296.txt;
177409;1541451;Morgan Stanley Capital I Trust 2012-C4;10-D;03.03.2015;edgar/data/1541451/0001056404-15-000288.txt;
177799;1542447;RREEF Property Trust, Inc.;424B3;03.03.2015;edgar/data/1542447/0001542447-15-000012.txt;
177864;1542566;Arbor International Fund, LLC;D/A;03.03.2015;edgar/data/1542566/0001542566-15-000001.txt;
178250;1543198;Delphi Automotive LLP;424B5;03.03.2015;edgar/data/1543198/0001193125-15-074979.txt;
178252;1543199;Delphi Corp.;424B5;03.03.2015;edgar/data/1543199/0001193125-15-074979.txt;
178279;1543309;Delphi Automotive Holdings US Ltd.;424B5;03.03.2015;edgar/data/1543309/0001193125-15-074979.txt;
178641;1544086;Tavares Robert;3;03.03.2015;edgar/data/1544086/0000908834-15-000099.txt;
178737;1544229;Engility Holdings, Inc.;3;03.03.2015;edgar/data/1544229/0001127602-15-009536.txt;
178783;1544229;Engility Holdings, Inc.;8-K;03.03.2015;edgar/data/1544229/0001544229-15-000005.txt;
178813;1544255;Argus Capital Management, LP;D;03.03.2015;edgar/data/1544255/0001544255-15-000001.txt;
178828;1544312;Sabby Volatility Warrant Fund, LLC;D/A;03.03.2015;edgar/data/1544312/0001544312-15-000001.txt;
178829;1544312;Sabby Volatility Warrant Fund, LLC;D/A;03.03.2015;edgar/data/1544312/0001544312-15-000002.txt;
178836;1544317;AIP Macro Registered Fund A;POS 8C;03.03.2015;edgar/data/1544317/0001193125-15-073726.txt;
178843;1544318;AIP Macro Registered Fund P;POS 8C;03.03.2015;edgar/data/1544318/0001193125-15-073738.txt;
178941;1544657;Avenue Mutual Funds Trust;497;03.03.2015;edgar/data/1544657/0001104659-15-016276.txt;
179102;1545099;MCG SECURITIES LLC;X-17A-5;03.03.2015;edgar/data/1545099/9999999997-15-004332.txt;
179258;1545391;TCP International Holdings Ltd.;8-K;03.03.2015;edgar/data/1545391/0001628280-15-001403.txt;
179301;1545447;Valmie Resources, Inc.;NT 10-K;03.03.2015;edgar/data/1545447/0001493152-15-000721.txt;
179317;1545554;Carefree Title Agency, Inc.;S-3ASR;03.03.2015;edgar/data/1545554/0001193125-15-075221.txt;
179318;1545567;M&M Fort Myers Holdings, LLC;S-3ASR;03.03.2015;edgar/data/1545567/0001193125-15-075221.txt;
179319;1545568;Meritage Homes of the Carolinas, Inc.;S-3ASR;03.03.2015;edgar/data/1545568/0001193125-15-075221.txt;
179353;1545654;Alexander & Baldwin, Inc.;NT 10-K;03.03.2015;edgar/data/1545654/0001341004-15-000195.txt;
179361;1545686;New Ground Capital Fund, L.P.;D/A;03.03.2015;edgar/data/1545686/0001545686-15-000001.txt;
179362;1545687;New Ground Capital Offshore Fund, Ltd.;D/A;03.03.2015;edgar/data/1545687/0001545687-15-000001.txt;
179376;1545772;Brookfield Property Partners L.P.;6-K;03.03.2015;edgar/data/1545772/0001104659-15-016301.txt;
179825;1547011;AMERICAN FUNDS COLLEGE TARGET DATE SERIES;40-APP/A;03.03.2015;edgar/data/1547011/0000051931-15-000241.txt;
179984;1547495;CloudMine Inc.;D;03.03.2015;edgar/data/1547495/0001547495-15-000003.txt;
180280;1548059;TCFG WEALTH MANAGEMENT, LLC;X-17A-5;03.03.2015;edgar/data/1548059/9999999997-15-004276.txt;
180444;1548599;COMM 2012-CCRE1 Mortgage Trust;10-D;03.03.2015;edgar/data/1548599/0001056404-15-000296.txt;
180616;1549071;HLH, LLC;D/A;03.03.2015;edgar/data/1549071/0001010412-15-000037.txt;
180997;1550120;WFRBS Commercial Mortgage Trust 2012-C7;10-D;03.03.2015;edgar/data/1550120/0001056404-15-000327.txt;
181031;1550222;Mike the Pike Productions, Inc.;UPLOAD;03.03.2015;edgar/data/1550222/0000000000-15-013264.txt;
181869;1552198;WhiteHorse Finance, Inc.;8-K;03.03.2015;edgar/data/1552198/0001144204-15-013478.txt;
182110;1552797;Delek Logistics Partners, LP;8-K;03.03.2015;edgar/data/1552797/0001552797-15-000010.txt;
182324;1553195;AMERICAN FUNDS CORPORATE BOND FUND;40-APP/A;03.03.2015;edgar/data/1553195/0000051931-15-000241.txt;
182328;1553196;AMERICAN FUNDS GLOBAL HIGH-INCOME OPPORTUNITIES FUND;40-APP/A;03.03.2015;edgar/data/1553196/0000051931-15-000241.txt;
182332;1553197;AMERICAN FUNDS INFLATION LINKED BOND FUND;40-APP/A;03.03.2015;edgar/data/1553197/0000051931-15-000241.txt;
182429;1553455;Dizzion, Inc.;D;03.03.2015;edgar/data/1553455/0001553455-15-000002.txt;
182575;1553846;RedHill Biopharma Ltd.;6-K;03.03.2015;edgar/data/1553846/0001144204-15-013481.txt;
182576;1553846;RedHill Biopharma Ltd.;6-K;03.03.2015;edgar/data/1553846/0001171843-15-001195.txt;
182577;1553846;RedHill Biopharma Ltd.;6-K;03.03.2015;edgar/data/1553846/0001171843-15-001196.txt;
182686;1554225;MaryJane Group, Inc.;8-K;03.03.2015;edgar/data/1554225/0001387131-15-000737.txt;
182837;1554625;Priority Income Fund, Inc.;497;03.03.2015;edgar/data/1554625/0001554625-15-000007.txt;
182856;1554646;HIGHLAND CAPITAL FUNDS DISTRIBUTOR, INC.;X-17A-5;03.03.2015;edgar/data/1554646/9999999997-15-004309.txt;
182897;1554776;COMM 2012-CCRE2 Mortgage Trust;10-D;03.03.2015;edgar/data/1554776/0001056404-15-000298.txt;
182919;1554859;Semler Scientific, Inc.;SC 13D/A;03.03.2015;edgar/data/1554859/0001571049-15-001603.txt;
182958;1554957;Elessar Funds Investment Trust;497;03.03.2015;edgar/data/1554957/0001162044-15-000229.txt;
183750;1556727;First Northwest Bancorp;8-K;03.03.2015;edgar/data/1556727/0000939057-15-000120.txt;
183767;1556739;DEX MEDIA, INC.;8-K;03.03.2015;edgar/data/1556739/0001104659-15-016038.txt;
183888;1557013;Betty Kathy T;4/A;03.03.2015;edgar/data/1557013/0000706688-15-000097.txt;
183964;1557178;FUNDAMENTAL GLOBAL PARTNERS;SC 13D/A;03.03.2015;edgar/data/1557178/0001144204-15-013503.txt;
183965;1557178;FUNDAMENTAL GLOBAL PARTNERS;SC 13D/A;03.03.2015;edgar/data/1557178/0001144204-15-013508.txt;
184310;1557805;WFRBS Commercial Mortgage Trust 2012-C9;10-D;03.03.2015;edgar/data/1557805/0001056404-15-000325.txt;
184327;1557856;Meritage Homes of Florida Realty LLC;S-3ASR;03.03.2015;edgar/data/1557856/0001193125-15-075221.txt;
184379;1557989;Ditto Labs, Inc.;D;03.03.2015;edgar/data/1557989/0001557989-15-000001.txt;
184380;1558009;Be At TV, Inc.;10-K;03.03.2015;edgar/data/1558009/0001557240-15-000123.txt;
184383;1558013;Morgan Stanley Bank of America Merrill Lynch Trust 2012-C6;10-D;03.03.2015;edgar/data/1558013/0001056404-15-000307.txt;
184419;1558107;ALPS Series Trust;497J;03.03.2015;edgar/data/1558107/0001558107-15-000017.txt;
184550;1558546;COMM 2012-CCRE4 Mortgage Trust;10-D;03.03.2015;edgar/data/1558546/0001056404-15-000300.txt;
185220;1560046;SQN AIF IV, L.P.;424B3;03.03.2015;edgar/data/1560046/0001387131-15-000735.txt;
185222;1560046;SQN AIF IV, L.P.;8-K;03.03.2015;edgar/data/1560046/0001387131-15-000733.txt;
185361;1560167;LION STREET FINANCIAL, LLC;X-17A-5;03.03.2015;edgar/data/1560167/9999999997-15-004464.txt;
185489;1560444;Ferracone Robin A;4/A;03.03.2015;edgar/data/1560444/0001209191-15-021316.txt;
185626;1560862;Siciliano Edward John;4/A;03.03.2015;edgar/data/1560862/0001209191-15-021455.txt;
185756;1561206;OnePower Systems Ltd.;NT 10-K;03.03.2015;edgar/data/1561206/0001078782-15-000330.txt;
186116;1561680;TRI Pointe Homes, Inc.;8-K;03.03.2015;edgar/data/1561680/0001564590-15-001228.txt;
186271;1561894;Hannon Armstrong Sustainable Infrastructure Capital, Inc.;8-K;03.03.2015;edgar/data/1561894/0001193125-15-075103.txt;
186416;1562201;BASTA HOLDINGS, CORP.;10-K;03.03.2015;edgar/data/1562201/0001575705-15-000019.txt;
186662;1562577;MEMBERS Life Insurance Co;424B3;03.03.2015;edgar/data/1562577/0001209286-15-000112.txt;
186677;1562594;Liquid Holdings Group, Inc.;8-K;03.03.2015;edgar/data/1562594/0001144204-15-013472.txt;
186689;1562622;Cavendish Futures Fund LLC;D/A;03.03.2015;edgar/data/1562622/0001562622-15-000001.txt;
186984;1563530;Voce Capital Management LLC;SC 13D/A;03.03.2015;edgar/data/1563530/0000902664-15-001476.txt;
187939;1564514;Restore Medical Solutions, Inc.;D/A;03.03.2015;edgar/data/1564514/0001564514-15-000002.txt;
188087;1564699;Fundrise 1539 7th Street NW LLC;2-A;03.03.2015;edgar/data/1564699/9999999997-15-003269.txt;
188110;1564708;NEWS CORP;CORRESP;03.03.2015;edgar/data/1564708/0001193125-15-074771.txt;
188328;1565052;Exacta Capital Partners, LP;D/A;03.03.2015;edgar/data/1565052/0001565052-15-000002.txt;
188967;1566528;BMW Vehicle Lease Trust 2013-1;10-D;03.03.2015;edgar/data/1566528/0000929638-15-000287.txt;
188971;1566534;O'SULLIVAN KIERAN M;4/A;03.03.2015;edgar/data/1566534/0001104659-15-016113.txt;
188982;1566543;WFRBS Commercial Mortgage Trust 2013-C11;10-D;03.03.2015;edgar/data/1566543/0001056404-15-000323.txt;
189136;1566897;Diamond Resorts International, Inc.;8-K;03.03.2015;edgar/data/1566897/0001193125-15-074275.txt;
189198;1566978;Alphabet Holding Company, Inc.;8-K;03.03.2015;edgar/data/1566978/0001104659-15-016283.txt;
189241;1567101;Bridge Builder Trust;CORRESP;03.03.2015;edgar/data/1567101/0000894189-15-001157.txt;
189255;1567138;Gator Series Trust;N-Q/A;03.03.2015;edgar/data/1567138/0001162044-15-000230.txt;
189434;1567569;First Trust Intermediate Duration Preferred & Income Fund;8-K;03.03.2015;edgar/data/1567569/0001445546-15-001372.txt;
189440;1567572;MORGAN STANLEY BANK OF AMERICA MERRILL LYNCH TRUST 2013-C8;10-D;03.03.2015;edgar/data/1567572/0001056404-15-000289.txt;
190261;1568875;MAZZAL HOLDING CORP.;DEF 14C;03.03.2015;edgar/data/1568875/0001557234-15-000034.txt;
190632;1569534;Infinity Premier Fund (QP) Cayman, L.P.;D/A;03.03.2015;edgar/data/1569534/0001315863-15-000232.txt;
191394;1571233;Piper Jaffray Municipal Opportunities Fund (Offshore), Ltd.;D/A;03.03.2015;edgar/data/1571233/0001571233-15-000001.txt;
191402;1571237;Morgan Stanley Bank of America Merrill Lynch Trust 2013-C9;10-D;03.03.2015;edgar/data/1571237/0001056404-15-000294.txt;
191458;1571329;Capitala Finance Corp.;8-K;03.03.2015;edgar/data/1571329/0001144204-15-013641.txt;
191906;1572493;WFRBS Commercial Mortgage Trust 2013-C13;10-D;03.03.2015;edgar/data/1572493/0001056404-15-000321.txt;
192045;1572694;Goldman Sachs BDC, Inc.;CORRESP;03.03.2015;edgar/data/1572694/0001193125-15-074214.txt;
192051;1572694;Goldman Sachs BDC, Inc.;N-2/A;03.03.2015;edgar/data/1572694/0001193125-15-074210.txt;
192060;1572699;SUCCESS HOLDING GROUP INTERNATIONAL, INC.;CORRESP;03.03.2015;edgar/data/1572699/0001477932-15-001479.txt;
192416;1573496;Reality Shares ETF Trust;485BPOS;03.03.2015;edgar/data/1573496/0001193125-15-075290.txt;
192679;1574085;Ashford Hospitality Prime, Inc.;8-K;03.03.2015;edgar/data/1574085/0001574085-15-000008.txt;
192773;1574235;Ruthigen, Inc.;DEF 14A;03.03.2015;edgar/data/1574235/0001144204-15-013407.txt;
193017;1574699;8464081 Canada Inc.;SC 13D/A;03.03.2015;edgar/data/1574699/0001354488-15-000906.txt;
193546;1575515;Sprouts Farmers Market, Inc.;8-K;03.03.2015;edgar/data/1575515/0001193125-15-074310.txt;
193692;1575760;Philz Coffee, Inc.;D;03.03.2015;edgar/data/1575760/0001575760-15-000001.txt;
193747;1575828;Frank's International N.V.;NT 10-K;03.03.2015;edgar/data/1575828/0001575828-15-000010.txt;
193768;1575858;PureBase Corp;NT 10-K;03.03.2015;edgar/data/1575858/0001127855-15-000099.txt;
194640;1577311;Morgan Stanley Bank of America Merrill Lynch Trust 2013-C10;10-D;03.03.2015;edgar/data/1577311/0001056404-15-000303.txt;
194759;1577492;Korea Value Opportunity Fund, LP;D/A;03.03.2015;edgar/data/1577492/0001577492-15-000001.txt;
194765;1577506;Global Energy Marketing II LLC;S-4;03.03.2015;edgar/data/1577506/0001047469-15-001581.txt;
194769;1577511;Bursaw Oil LLC;S-4;03.03.2015;edgar/data/1577511/0001047469-15-001581.txt;
194778;1577523;Alliance Energy LLC;S-4;03.03.2015;edgar/data/1577523/0001047469-15-001581.txt;
194789;1577536;Cascade Kelly Holdings LLC;S-4;03.03.2015;edgar/data/1577536/0001047469-15-001581.txt;
194815;1577571;Global CNG LLC;S-4;03.03.2015;edgar/data/1577571/0001047469-15-001581.txt;
194857;1577670;Ladder Capital Corp;3;03.03.2015;edgar/data/1577670/0001104659-15-016388.txt;
195216;1578423;WFRBS Commercial Mortgage Trust 2013-C15;10-D;03.03.2015;edgar/data/1578423/0001056404-15-000319.txt;
195331;1578620;Alcentra Capital Corp;497;03.03.2015;edgar/data/1578620/0001144204-15-013445.txt;
195616;1578845;Actavis plc;CERTNYS;03.03.2015;edgar/data/1578845/9999999997-15-002159.txt;
195665;1578932;OCI Partners LP;4/A;03.03.2015;edgar/data/1578932/0001140361-15-009998.txt;
195996;1579465;Larkin Point Capital Investors, LLC;D/A;03.03.2015;edgar/data/1579465/0001579465-15-000001.txt;
196150;1579859;FIRST STANDARD FINANCIAL COMPANY LLC;FOCUSN;03.03.2015;edgar/data/1579859/9999999997-15-006314.txt;
196151;1579859;FIRST STANDARD FINANCIAL COMPANY LLC;X-17A-5;03.03.2015;edgar/data/1579859/9999999997-15-004293.txt;
196234;1579973;Catalyst Energy 2013-1, LP;D/A;03.03.2015;edgar/data/1579973/0001579973-15-000001.txt;
196569;1580525;Sabby Volatility Warrant Fund I, Ltd.;D/A;03.03.2015;edgar/data/1580525/0001544312-15-000003.txt;
196737;1580676;LF George Holdings, Inc.;3;03.03.2015;edgar/data/1580676/0001477932-15-001467.txt;
196738;1580676;LF George Holdings, Inc.;3;03.03.2015;edgar/data/1580676/0001477932-15-001469.txt;
196739;1580676;LF George Holdings, Inc.;3;03.03.2015;edgar/data/1580676/0001477932-15-001471.txt;
196740;1580676;LF George Holdings, Inc.;3;03.03.2015;edgar/data/1580676/0001477932-15-001473.txt;
196741;1580676;LF George Holdings, Inc.;3;03.03.2015;edgar/data/1580676/0001477932-15-001475.txt;
196742;1580676;LF George Holdings, Inc.;3;03.03.2015;edgar/data/1580676/0001477932-15-001477.txt;
196743;1580676;LF George Holdings, Inc.;3;03.03.2015;edgar/data/1580676/0001477932-15-001485.txt;
196744;1580676;LF George Holdings, Inc.;3;03.03.2015;edgar/data/1580676/0001477932-15-001487.txt;
196973;1581069;Garelick Capital Partners QP Feeder Fund, L.P.;D/A;03.03.2015;edgar/data/1581069/0001581069-15-000001.txt;
197159;1581464;38 DEGREE ADVISORS, INC.;X-17A-5;03.03.2015;edgar/data/1581464/9999999997-15-004386.txt;
197377;1581908;Western Refining Logistics, LP;8-K;03.03.2015;edgar/data/1581908/0001581908-15-000017.txt;
197451;1582037;Morgan Stanley Bank of America Merrill Lynch Trust 2013-C11;10-D;03.03.2015;edgar/data/1582037/0001056404-15-000292.txt;
197822;1582718;TOA Optical Tech, Inc.;S-1/A;03.03.2015;edgar/data/1582718/0001567860-15-000014.txt;
197898;1582966;Cheniere Energy Partners LP Holdings, LLC;8-K;03.03.2015;edgar/data/1582966/0001193125-15-075097.txt;
197975;1583103;VALERO ENERGY PARTNERS LP;8-K;03.03.2015;edgar/data/1583103/0001193125-15-075057.txt;
198084;1583734;MAINSPRING CAPITAL MANAGEMENT, LLC;X-17A-5/A;03.03.2015;edgar/data/1583734/9999999997-15-011321.txt;
198307;1584207;Springleaf Holdings, Inc.;8-K;03.03.2015;edgar/data/1584207/0001104659-15-015978.txt;
198359;1584386;Powers Gregg J;5/A;03.03.2015;edgar/data/1584386/0001179110-15-004010.txt;
198388;1584433;AMERICAN FUNDS DEVELOPING WORLD GROWTH & INCOME FUND;40-APP/A;03.03.2015;edgar/data/1584433/0000051931-15-000241.txt;
198569;1584693;Tomichi Creek Outfitters;8-K;03.03.2015;edgar/data/1584693/0001393905-15-000095.txt;
199443;1585713;Mesirow Financial Real Estate Value Fund II, L.P.;D/A;03.03.2015;edgar/data/1585713/0001585713-15-000001.txt;
199581;1586049;Oxford Immunotec Global PLC;8-K;03.03.2015;edgar/data/1586049/0001437749-15-003885.txt;
200307;1587476;Principal Solar, Inc.;8-K;03.03.2015;edgar/data/1587476/0001437749-15-003871.txt;
200325;1587497;Morgan Stanley Bank of America Merrill Lynch Trust 2013-C12;10-D;03.03.2015;edgar/data/1587497/0001056404-15-000276.txt;
200569;1587980;WFRBS Commercial Mortgage Trust 2013-C17;10-D;03.03.2015;edgar/data/1587980/0001056404-15-000309.txt;
200897;1588869;Cambridge Capital Acquisition Corp;10-K;03.03.2015;edgar/data/1588869/0001213900-15-001493.txt;
200992;1589025;CONTEXT CAPITAL FUNDS;N-CSR;03.03.2015;edgar/data/1589025/0001435109-15-000175.txt;
201266;1589526;Blue Bird Corp;8-K;03.03.2015;edgar/data/1589526/0001193125-15-074956.txt;
201275;1589526;Blue Bird Corp;SC TO-I/A;03.03.2015;edgar/data/1589526/0001193125-15-075309.txt;
201405;1589756;VIRTUS ALTERNATIVE SOLUTIONS TRUST;497K;03.03.2015;edgar/data/1589756/0001571049-15-001579.txt;
201406;1589756;VIRTUS ALTERNATIVE SOLUTIONS TRUST;497K;03.03.2015;edgar/data/1589756/0001571049-15-001581.txt;
201407;1589756;VIRTUS ALTERNATIVE SOLUTIONS TRUST;497K;03.03.2015;edgar/data/1589756/0001571049-15-001584.txt;
201408;1589756;VIRTUS ALTERNATIVE SOLUTIONS TRUST;497K;03.03.2015;edgar/data/1589756/0001571049-15-001586.txt;
201514;1590177;SLESSOR MIKE;4/A;03.03.2015;edgar/data/1590177/0001590177-15-000004.txt;
201517;1590181;BMW Vehicle Owner Trust 2013-A;10-D;03.03.2015;edgar/data/1590181/0000929638-15-000291.txt;
201525;1590209;Patch of Land, Inc.;D/A;03.03.2015;edgar/data/1590209/0001590209-15-000021.txt;
201722;1590560;uniQure N.V.;6-K;03.03.2015;edgar/data/1590560/0001104659-15-016029.txt;
201724;1590560;uniQure N.V.;F-3;03.03.2015;edgar/data/1590560/0001047469-15-001547.txt;
202028;1590757;Morgan Stanley Bank of America Merrill Lynch Trust 2013-C13;10-D;03.03.2015;edgar/data/1590757/0001056404-15-000273.txt;
202561;1591670;Farmland Partners Inc.;10-K;03.03.2015;edgar/data/1591670/0001558370-15-000260.txt;
202636;1591869;734 Investors, LLC;SC 13D/A;03.03.2015;edgar/data/1591869/0001104659-15-016081.txt;
202764;1592000;EnLink Midstream, LLC;8-K;03.03.2015;edgar/data/1592000/0001104659-15-016014.txt;
202795;1592085;MERITAGE HOMES OF TENNESSEE, INC.;S-3ASR;03.03.2015;edgar/data/1592085/0001193125-15-075221.txt;
202821;1592143;Cabela's Master Credit Card Trust;424B5;03.03.2015;edgar/data/1592143/0001193125-15-074466.txt;
202825;1592143;Cabela's Master Credit Card Trust;FWP;03.03.2015;edgar/data/1592143/0001193125-15-074518.txt;
202826;1592143;Cabela's Master Credit Card Trust;FWP;03.03.2015;edgar/data/1592143/0001193125-15-075288.txt;
202832;1592145;Cabela's Credit Card Master Note Trust;424B5;03.03.2015;edgar/data/1592145/0001193125-15-074466.txt;
202836;1592145;Cabela's Credit Card Master Note Trust;FWP;03.03.2015;edgar/data/1592145/0001193125-15-074525.txt;
202837;1592145;Cabela's Credit Card Master Note Trust;FWP;03.03.2015;edgar/data/1592145/0001193125-15-075302.txt;
202948;1592411;RERAISE GAMING CORP;CORRESP;03.03.2015;edgar/data/1592411/0001214659-15-001957.txt;
203025;1592560;Tarena International, Inc.;6-K;03.03.2015;edgar/data/1592560/0001193125-15-075060.txt;
203130;1592782;Compliance & Risk Management Solutions Inc.;8-K;03.03.2015;edgar/data/1592782/0001354488-15-000922.txt;
203529;1593547;Advisors' Inner Circle Fund III;497J;03.03.2015;edgar/data/1593547/0001135428-15-000101.txt;
203943;1594408;Chang William H;SC 13D/A;03.03.2015;edgar/data/1594408/0001571049-15-001603.txt;
204200;1594709;INCAPITAL UNIT TRUST, SERIES 66;CORRESP;03.03.2015;edgar/data/1594709/0001528621-15-000799.txt;
204462;1595113;Pravati Capital LLC;D;03.03.2015;edgar/data/1595113/0001595113-15-000001.txt;
204530;1595262;IMS Health Holdings, Inc.;DEF 14A;03.03.2015;edgar/data/1595262/0001193125-15-075127.txt;
204531;1595262;IMS Health Holdings, Inc.;DEFA14A;03.03.2015;edgar/data/1595262/0001193125-15-075279.txt;
204780;1595710;Morgan Stanley Bank of America Merrill Lynch Trust 2014-C14;10-D;03.03.2015;edgar/data/1595710/0001056404-15-000279.txt;
204899;1595959;Claragh Mountain Fund LP;D/A;03.03.2015;edgar/data/1595959/0001140361-15-009972.txt;
204912;1595974;RUBICON PROJECT, INC.;8-K/A;03.03.2015;edgar/data/1595974/0001628280-15-001396.txt;
205112;1596344;BVK Private Equity 2014, L.P.;D;03.03.2015;edgar/data/1596344/0001596344-15-000001.txt;
205158;1596523;PTAM Dynamic Fixed Income Fund (US), LLC;D/A;03.03.2015;edgar/data/1596523/0001596523-15-000002.txt;
205236;1596783;Catalent, Inc.;EFFECT;03.03.2015;edgar/data/1596783/9999999995-15-000527.txt;
205239;1596783;Catalent, Inc.;S-1MEF;03.03.2015;edgar/data/1596783/0001193125-15-075556.txt;
205367;1596961;Smart Server, Inc;NT 10-K;03.03.2015;edgar/data/1596961/0001077048-15-000009.txt;
205372;1596964;Hailiang Education Group Inc.;F-6;03.03.2015;edgar/data/1596964/0000950127-15-000018.txt;
205441;1597033;Sabre Corp;10-K;03.03.2015;edgar/data/1597033/0001564590-15-001223.txt;
205707;1597503;NorthStar Asset Management Group Inc.;S-3ASR;03.03.2015;edgar/data/1597503/0001597503-15-000012.txt;
205805;1597634;Griffin Institutional Access Real Estate Fund;40-APP/A;03.03.2015;edgar/data/1597634/0001193125-15-074981.txt;
206225;1598547;SEQUOIA CAPITAL CHINA GROWTH III PRINCIPALS FUND, L.P.;D/A;03.03.2015;edgar/data/1598547/0001598547-15-000003.txt;
206238;1598575;KUBOTA RYO;SC 13D/A;03.03.2015;edgar/data/1598575/0001193125-15-074751.txt;
206272;1598646;Minerva Neurosciences, Inc.;8-K;03.03.2015;edgar/data/1598646/0001193125-15-074284.txt;
206347;1598735;PAX WORLD FUNDS SERIES TRUST III;40-17G;03.03.2015;edgar/data/1598735/0001104659-15-015912.txt;
206684;1599385;RX Safes, Inc.;8-K;03.03.2015;edgar/data/1599385/0001213900-15-001509.txt;
206791;1599543;Aravt Global Partners LP;D/A;03.03.2015;edgar/data/1599543/0000919574-15-002553.txt;
206955;1599810;Aravt Global Fund Ltd.;D/A;03.03.2015;edgar/data/1599810/0000919574-15-002555.txt;
207330;1600347;HotApp International, Inc.;UPLOAD;03.03.2015;edgar/data/1600347/0000000000-15-013258.txt;
207558;1600709;Oaktree Strategic Credit Fund B, L.P.;D/A;03.03.2015;edgar/data/1600709/0001600709-15-000002.txt;
207624;1600823;Morgan Stanley Bank of America Merrill Lynch Trust 2014-C15;10-D;03.03.2015;edgar/data/1600823/0001056404-15-000281.txt;
207881;1601355;Firebird Mongolia Fund (Cayman) Ltd.;D/A;03.03.2015;edgar/data/1601355/0001012975-15-000175.txt;
207953;1601545;Blue Hills Bancorp, Inc.;8-K;03.03.2015;edgar/data/1601545/0001601545-15-000006.txt;
207993;1601575;Goldman Sachs Lux Investment Funds;D/A;03.03.2015;edgar/data/1601575/0001140361-15-009848.txt;
208022;1601617;WFRBS Commercial Mortgage Trust 2014-C19;10-D;03.03.2015;edgar/data/1601617/0001056404-15-000311.txt;
208303;1602305;ONG MOIRA;3;03.03.2015;edgar/data/1602305/0001432453-15-000014.txt;
208637;1603145;NextEra Energy Partners, LP;8-K;03.03.2015;edgar/data/1603145/0001603145-15-000023.txt;
208658;1603207;Vascular Biogenics Ltd.;S-8;03.03.2015;edgar/data/1603207/0001193125-15-075148.txt;
209139;1604028;ADVANCED DRAINAGE SYSTEMS, INC.;8-K;03.03.2015;edgar/data/1604028/0001193125-15-075323.txt;
209180;1604072;Ventech Capital II;SC 13D;03.03.2015;edgar/data/1604072/0001144204-15-013510.txt;
209271;1604174;Eagle Point Credit Co Inc.;4/A;03.03.2015;edgar/data/1604174/0001140361-15-010036.txt;
